frame,time,x,y,z,vx,vy,ax,ay,yaw,length,width,height,id,type
20,2.0,-80.61498260498047,24.46000099182129,-0.009875373914837837,5.277132987976074,0.014653134159743786,2.709212303161621,0.007549608126282692,0.002777058820281638,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
21,2.1,-80.06635284423828,24.461523056030273,-0.009862861596047878,5.591479778289795,0.015530269593000412,3.143467903137207,0.008771354332566261,0.002779422115674758,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
22,2.2,-79.4989013671875,24.463102340698242,-0.009257812052965164,5.585118293762207,0.015523716807365417,-0.0636148452758789,-6.552785634994507e-05,0.00278120518524835,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
23,2.3,-78.91302490234375,24.46473503112793,-0.00950290635228157,6.161927223205566,0.017129892483353615,5.768089294433594,0.016061756759881973,0.0027797945421084488,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
24,2.4,-78.25367736816406,24.46656608581543,-0.011196479201316833,6.7837395668029785,0.018861323595046997,6.218123435974121,0.017314311116933823,0.0027813006325256994,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
25,2.5,-77.56755828857422,24.468473434448242,-0.010378990322351456,6.783999443054199,0.01886942610144615,0.0025987625122070312,8.102506399154663e-05,0.00278219138708952,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
26,2.6,-76.91289520263672,24.47028923034668,-0.007585868705064058,6.328970909118652,0.017643313854932785,-4.550285339355469,-0.012261122465133667,0.0027928533941255444,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
27,2.7,-76.30906677246094,24.472003936767578,-0.005206565838307142,5.797605991363525,0.0179153885692358,-5.3136491775512695,0.0027207471430301666,0.002869248406633664,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
28,2.8,-75.75144958496094,24.473651885986328,-0.004224281292408705,5.408653259277344,0.013342896476387978,-3.8895273208618164,-0.04572492092847824,0.0026261714990285837,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
29,2.9,-75.21735382080078,24.47480010986328,-0.004740981850773096,5.274441242218018,0.013323853723704815,-1.3421201705932617,-0.0001904275268316269,0.0029510371005721696,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
30,3.0,-74.69617462158203,24.47635269165039,-0.0051993560045957565,4.887217998504639,0.011454103514552116,-3.872232437133789,-0.018697502091526985,0.002246180803589285,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
31,3.1,-74.23818969726562,24.477811813354492,-0.004259948618710041,4.4065961837768555,0.010141662321984768,-4.806218147277832,-0.013124411925673485,0.0015506206032864576,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
32,3.2,-73.80254364013672,24.47893524169922,-0.004926185589283705,4.353143215179443,0.013436960987746716,-0.5345296859741211,0.032952986657619476,0.0018023695592282707,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
33,3.3,-73.3575439453125,24.480093002319336,-0.006583022885024548,4.5172247886657715,0.013226215727627277,1.6408157348632812,-0.0021074526011943817,0.00206975912501347,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
34,3.4,-72.89092254638672,24.48127555847168,-0.008094520308077335,4.767455577850342,0.012858839705586433,2.502307891845703,-0.0036737602204084396,0.0022298767441423055,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
35,3.5,-72.39752960205078,24.48261833190918,-0.009063567966222763,5.053996562957764,0.015198266133666039,2.8654098510742188,0.02339426428079605,0.002413428360343562,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
36,3.6,-71.88306427001953,24.483854293823242,-0.008940582163631916,5.10587739944458,0.01197830680757761,0.5188083648681641,-0.032199591398239136,0.002475186389829254,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
37,3.7,-71.39427185058594,24.48520278930664,-0.007274627685546875,4.662602424621582,0.014043771661818027,-4.4327497482299805,0.020654648542404175,0.0026289480525244517,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
38,3.8,-70.96487426757812,24.486358642578125,-0.005061416421085596,4.025892734527588,0.010469875298440456,-6.367096900939941,-0.03573896363377571,0.002626856534801169,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
39,3.9,-70.60029602050781,24.487316131591797,-0.0034577560145407915,3.3661022186279297,0.008820360526442528,-6.597905158996582,-0.016495147719979286,0.0026179284432912733,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
40,4.0,-70.29922485351562,24.48810577392578,-0.0027054594829678535,2.7412054538726807,0.007158032618463039,-6.24896764755249,-0.016623279079794884,0.0026163456309480876,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
41,4.1,-70.0567398071289,24.488739013671875,-0.002609367249533534,2.1774840354919434,0.0056821564212441444,-5.637214183807373,-0.01475876197218895,0.002614642924340983,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
42,4.2,-69.86687469482422,24.489282608032227,-0.0028761671856045723,1.6649829149246216,0.004336143843829632,-5.125011444091797,-0.013460125774145126,0.0025369686062271897,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
43,4.3,-69.74729919433594,24.488842010498047,-0.0018847655737772584,0.45433488488197327,-0.0007858729222789407,-12.106480598449707,-0.05122016742825508,0.00408599183300825,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
44,4.4,-69.74609375,24.48860740661621,-0.0007015609298832715,-0.005950598046183586,-0.00021734686743002385,-4.6028547286987305,0.005685260519385338,0.004334092856427603,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
45,4.5,-69.7442855834961,24.48860740661621,-0.003358726389706135,-0.008775300346314907,-0.00014505913713946939,-0.02824702300131321,0.0007228773320093751,0.0043325134250506445,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
46,4.6,-69.7427978515625,24.488624572753906,-0.005534629803150892,-0.005750692915171385,-3.2760435715317726e-05,0.030246075242757797,0.0011229870142415166,0.004333156328782547,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
47,4.7,-69.74197387695312,24.488632202148438,-0.006738891359418631,-0.0028822668828070164,-1.5459703718079254e-05,0.028684260323643684,0.0001730073126964271,0.004333415882959099,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
48,4.8,-69.7416000366211,24.48863410949707,-0.0072874450124800205,-0.0012088530929759145,-6.5791818997240625e-06,0.016734138131141663,8.880521636456251e-05,0.004333502747783717,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
49,4.9,-69.741455078125,24.488637924194336,-0.007501830812543631,-0.0004303362511564046,-2.552435262259678e-06,0.0077851684764027596,4.0267470467370003e-05,0.004333535517148692,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
50,5.0,-69.741455078125,24.488637924194336,-0.007501830812543631,0.0,0.0,0.004303362686187029,2.552435216784943e-05,0.004333535517148692,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
51,5.1,-69.74140167236328,24.488637924194336,-0.007576293777674437,-2.3967706511029974e-05,-2.3606220622696128e-07,-0.00023967705783434212,-2.360622147534741e-06,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
52,5.2,-69.74139404296875,24.488637924194336,-0.007582435384392738,-1.4820740943832789e-05,-1.6278116277135268e-07,9.146965749096125e-05,7.328104629777954e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
53,5.3,-69.74139404296875,24.488637924194336,-0.007585830520838499,-7.105244094418595e-06,-6.518506978636651e-08,7.715496758464724e-05,9.75960915639007e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
54,5.4,-69.74138641357422,24.488637924194336,-0.007587394677102566,-2.8953679702681256e-06,1.014849431157927e-07,4.2098763515241444e-05,1.6667002000758657e-06,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
55,5.5,-69.74138641357422,24.488637924194336,-0.007587394677102566,-8.367215968974051e-07,-1.1065952776334598e-07,2.058646350633353e-05,-2.121444595104549e-06,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
56,5.6,-69.74138641357422,24.488637924194336,-0.007587394677102566,-6.001203587402415e-07,-1.62522226787587e-07,2.3660122678847983e-06,-5.186269618207007e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
57,5.7,-69.74138641357422,24.488637924194336,-0.007587394677102566,-2.808929480124789e-07,9.227692743252192e-08,3.192274107277626e-06,2.5479914711468155e-06,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
58,5.8,-69.74138641357422,24.488637924194336,-0.007587394677102566,-6.50519424993945e-08,2.2803305910201743e-08,2.158410097763408e-06,-6.947362294340564e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
59,5.9,-69.74138641357422,24.488637924194336,-0.007587394677102566,3.591669894831284e-08,-1.7410729524769408e-09,1.0096864571096376e-06,-2.454438003951509e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
60,6.0,-69.74138641357422,24.488637924194336,-0.007587394677102566,-6.776007666076111e-08,1.1651781761656821e-08,-1.0367677987233037e-06,1.3392855180427432e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
61,6.1,-69.74138641357422,24.488637924194336,-0.007587394677102566,-6.92647939004587e-09,3.000725712354324e-08,6.083359949116129e-07,1.8355476072429155e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
62,6.2,-69.74138641357422,24.488637924194336,-0.007587394677102566,-9.784015375657873e-09,3.757665822945455e-08,-2.857536074429845e-08,7.569401105911311e-08,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
63,6.3,-69.74138641357422,24.488637924194336,-0.007587394677102566,8.106526561135752e-10,-5.475499609275403e-09,1.0594668253816053e-07,-4.305215668409801e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
64,6.4,-69.74138641357422,24.488637924194336,-0.007587394677102566,4.128345665321831e-09,-1.2547188177336466e-08,3.317693142435019e-08,-7.071688656878905e-08,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
65,6.5,-69.74138641357422,24.488637924194336,-0.007587394677102566,8.342189161680835e-09,-1.287034212538174e-08,4.2138434963590043e-08,-3.2315394804527386e-09,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
66,6.6,-69.74138641357422,24.488637924194336,-0.007587394677102566,8.934191164655658e-09,-1.9017340591176435e-08,5.92002002974823e-09,-6.146998288159011e-08,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
67,6.7,-69.74138641357422,24.488637924194336,-0.007587394677102566,5.75956060622218e-10,-3.046270569129206e-09,-8.358234993011138e-08,1.5971069444731256e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
68,6.8,-69.74138641357422,24.488637924194336,-0.007587394677102566,1.175612940329529e-09,-1.351199419019622e-08,5.996568575028505e-09,-1.0465723221386725e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
69,6.9,-69.74138641357422,24.488637924194336,-0.007587394677102566,-4.218809479539232e-08,1.4013285465352965e-07,-4.336370977853221e-07,1.536448507977184e-06,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
70,7.0,-69.74138641357422,24.488637924194336,-0.007587394677102566,1.1883284578573239e-08,-1.5858521607015064e-08,5.407138132795808e-07,-1.559913698656601e-06,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
71,7.1,-69.74138641357422,24.488637924194336,-0.007587394677102566,0.0,0.0,-1.1883284400937555e-07,1.5858520896472328e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
72,7.2,-69.74138641357422,24.488637924194336,-0.007587394677102566,6.028427534943148e-09,-1.3966833245504517e-10,6.028427890214516e-08,-1.3966833245504517e-09,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
73,7.3,-69.74138641357422,24.488637924194336,-0.007587394677102566,6.632599802713912e-09,-1.066570121110999e-08,6.041722677707639e-09,-1.052603266771257e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
74,7.4,-69.74138641357422,24.488637924194336,-0.007587394677102566,7.230945620051443e-09,-2.0728261773683698e-08,5.983458173375311e-09,-1.0062560562573708e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
75,7.5,-69.74138641357422,24.488637924194336,-0.007587394677102566,6.9148851089551044e-09,-3.124477032656614e-08,-3.160605110963388e-09,-1.0516508552882442e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
76,7.6,-69.74138641357422,24.488637924194336,-0.007587394677102566,3.0818425589274057e-09,-4.972999345653761e-09,-3.833042327983094e-08,2.627177195790864e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
77,7.7,-69.74138641357422,24.488637924194336,-0.007587394677102566,8.202212242736096e-09,-2.1170301067741093e-09,5.120369905853295e-08,2.855969327697494e-08,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
78,7.8,-69.74138641357422,24.488637924194336,-0.007587394677102566,-4.053210389542983e-08,-7.906857746320384e-08,-4.873431294072361e-07,-7.695155090914341e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
79,7.9,-69.74138641357422,24.488637924194336,-0.007587394677102566,1.3011627331138698e-08,-1.147919714838963e-08,5.354372660804074e-07,6.758938297934947e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
80,8.0,-69.74138641357422,24.488637924194336,-0.007587394677102566,-8.432450848694373e-10,1.687690343032955e-08,-1.3854872804586194e-07,2.8356100756354863e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
81,8.1,-69.74138641357422,24.488637924194336,-0.007587394677102566,-8.508020066244626e-09,2.652755348719893e-08,-7.664774415161446e-08,9.650649701598013e-08,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
82,8.2,-69.74138641357422,24.488637924194336,-0.007587394677102566,-1.052208453700132e-08,5.665484437145096e-08,-2.0140644707566935e-08,3.0127290528980666e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
83,8.3,-69.74138641357422,24.488637924194336,-0.007587394677102566,-1.543158489880625e-08,6.12922619325218e-08,-4.9095003618049304e-08,4.6374175610708335e-08,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
84,8.4,-69.74138641357422,24.488637924194336,-0.007587394677102566,-2.858024483742838e-09,4.772703121602717e-09,1.2573559615702834e-07,-5.651955916619045e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
85,8.5,-69.74138641357422,24.488637924194336,-0.007587394677102566,-9.607030726499488e-09,1.722995257580351e-08,-6.749006331574492e-08,1.2457249454200792e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
86,8.6,-69.74138641357422,24.488637924194336,-0.007587394677102566,3.665947190256702e-08,-1.1967294710757415e-07,4.6266504227787664e-07,-1.3690289506484987e-06,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
87,8.7,-69.74138641357422,24.488637924194336,-0.007587394677102566,3.536453263563999e-08,-1.0498254710000765e-07,-1.294939266927031e-08,1.4690400007566495e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
88,8.8,-69.74138641357422,24.488637924194336,-0.007587394677102566,5.75956060622218e-10,-3.046270569129206e-09,-3.4788575931088417e-07,1.0193627986154752e-06,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
89,8.9,-69.74138641357422,24.488637924194336,-0.007587394677102566,2.9900506515190273e-09,-1.2608268207259243e-08,2.4140947019191117e-08,-9.561997416085433e-08,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
90,9.0,-69.74138641357422,24.488637924194336,-0.007587394677102566,6.300000521264337e-09,-1.535676474873071e-08,3.309950002972073e-08,-2.748496541471468e-08,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
91,9.1,-69.74138641357422,24.488637924194336,-0.007587394677102566,7.797864576275515e-09,-2.1566329166944342e-08,1.4978640550111777e-08,-6.209564418213631e-08,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
92,9.2,-69.74138641357422,24.488637924194336,-0.007587394677102566,0.0,0.0,-7.797864753911199e-08,2.1566329166944342e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
93,9.3,-69.74138641357422,24.488637924194336,-0.007587394677102566,-7.661173917483666e-09,1.2072293387177524e-08,-7.66117409511935e-08,1.2072293031906156e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
94,9.4,-69.74138641357422,24.488637924194336,-0.007587394677102566,-8.066618484292576e-09,3.4111568680827986e-08,-4.054445668089102e-09,2.2039274938379094e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
95,9.5,-69.74138641357422,24.488637924194336,-0.007587394677102566,-1.2802683357904243e-08,5.779187617349635e-08,-4.736065051247351e-08,2.3680307492668362e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
96,9.6,-69.74138641357422,24.488637924194336,-0.007587394677102566,-1.771192614796746e-08,6.23682723244201e-08,-4.9092427900632174e-08,4.576396150923756e-08,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
97,9.7,-69.74138641357422,24.488637924194336,-0.007587394677102566,3.0779740978204018e-09,-3.600137965520389e-09,2.078989922438268e-07,-6.596840762540523e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
98,9.8,-69.74138641357422,24.488637924194336,-0.007587394677102566,8.215938152034141e-09,-6.892459936125306e-09,5.1379636545334506e-08,-3.292321792969233e-08,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
99,9.9,-69.74138641357422,24.488637924194336,-0.007587394677102566,1.1515822961882805e-08,-7.746288943621948e-09,3.299884809848663e-08,-8.538290074966426e-09,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
100,10.0,-69.74138641357422,24.488637924194336,-0.007587394677102566,-3.546757199046624e-08,1.4091277478200936e-07,-4.6983393531263573e-07,1.4865906905470183e-06,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
101,10.1,-69.74138641357422,24.488637924194336,-0.007587394677102566,1.045307174152299e-09,-7.89863996430995e-09,3.6512881251837825e-07,-1.488114094172488e-06,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
102,10.2,-69.74138641357422,24.488637924194336,-0.007587394677102566,7.071233820710177e-09,-6.41535624623657e-09,6.02592677978464e-08,1.4832837180733804e-08,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
103,10.3,-69.74138641357422,24.488637924194336,-0.007587394677102566,-3.810668403048112e-08,1.4631169165113533e-07,-4.517791580838093e-07,1.5272705695679178e-06,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
104,10.4,-69.74138641357422,24.488637924194336,-0.007587394677102566,1.1875350480750058e-08,-1.40292479855475e-08,4.998203166906023e-07,-1.6034094869610271e-06,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
105,10.5,-69.74138641357422,24.488637924194336,-0.007587394677102566,-4.677346510106872e-08,1.5242831352679787e-07,-5.864881700290425e-07,1.6645756204525242e-06,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
106,10.6,-69.74138641357422,24.488637924194336,-0.007587394677102566,2.9636066933846905e-09,-9.812037848888622e-10,4.973707063982147e-07,-1.5340951904363465e-06,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
107,10.7,-69.74138641357422,24.488637924194336,-0.007587394677102566,1.1701244417849921e-08,7.809303426142833e-09,8.737637813283072e-08,8.790507166622774e-08,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
108,10.8,-69.74138641357422,24.488637924194336,-0.007587394677102566,1.434047636195146e-08,-3.0180415944158767e-09,2.6392319441015388e-08,-1.0827345420238998e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
109,10.9,-69.74138641357422,24.488637924194336,-0.007587394677102566,5.75956060622218e-10,-3.046270569129206e-09,-1.376452019030694e-07,-2.822897471332908e-10,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
110,11.0,-69.74138641357422,24.488637924194336,-0.007587394677102566,1.174222608035791e-09,-1.3116947528146738e-08,5.982665474135729e-09,-1.0070677092244296e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
111,11.1,-69.74138641357422,24.488637924194336,-0.007587394677102566,6.120057793879141e-09,-3.046119445571094e-08,4.945835385683495e-08,-1.7344247282835568e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
112,11.2,-69.74138641357422,24.488637924194336,-0.007587394677102566,1.1413753497890866e-08,-1.1895449070209452e-08,5.293695792829567e-08,1.856574556313717e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
113,11.3,-69.74138641357422,24.488637924194336,-0.007587394677102566,0.0,0.0,-1.1413753497890866e-07,1.1895448892573768e-07,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
114,11.4,-69.74138641357422,24.488637924194336,-0.007587394677102566,3.316495966743105e-09,-7.39598782217854e-09,3.316495877925263e-08,-7.395988177449908e-08,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
115,11.5,-69.74138641357422,24.488637924194336,-0.007587394677102566,6.632549176543989e-09,-1.0664228611290127e-08,3.3160532098008844e-08,-3.268240789111587e-08,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
116,11.6,-69.74138641357422,24.488637924194336,-0.007587394677102566,7.230566811955441e-09,-2.0656331756185864e-08,5.980176354114519e-09,-9.992103144895736e-08,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
117,11.7,-69.74138641357422,24.488637924194336,-0.007587394677102566,6.912462602315372e-09,-2.868737958294787e-08,-3.181042096400688e-09,-8.031047826762006e-08,0.0043335448798244,3.705369472503662,1.788678526878357,1.549050211906433,24,VEHICLE
